course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	rating	content_duration	published_timestamp_date	subject	revenue
607056	JavaScript Introduction to Object Oriented JavaScript	90	paid	7789	59	23	Intermediate Level	0.15	1.5	10/1/2015	web_development	701010
607360	Learn Oud 2	20	paid	81	11	27	Intermediate Level	0.05	3	9/10/2015	music	1620
607362	Accounting 101-Master Class for Understanding Business	20	Paid	37	2	43	All Levels	0.98	2.5	10/10/2015	business	740
607800	Introduction To The World Of Equity Finance	20	Paid	29	9	32	Beginner Level	0.64	2	12/8/2015	business	580
607876	Mastering Candlestick Charting : High Probability Trading	50	Paid	123	16	35	All Levels	0.8	2	9/22/2015	business	6150
60792	Learn to Use jQuery UI Widgets	0	free	23669	521	9	Beginner Level	0.96	1	6/23/2013	web_development	0
608090	Adobe Illustrator For Beginners: Design A Typographic Logo	30	paid	276	54	27	Beginner Level	0.34	1.5	10/15/2015	graphics_design	8280
609642	Ferramentas Visuais	0	free	817	42	18	All Levels	0.94	5	10/9/2015	graphics_design	0
609992	HTML CSS: Essential steps to learn HTML CSS	145	paid	10576	154	23	Beginner Level	0.75	2.5	11/11/2015	web_development	1533520
610202	Wordpress Development : Create a Custom Wordpress Website	120	paid	885	3	13	All Levels	0.87	1.5	9/13/2015	web_development	106200
610812	Portfolio Management CFA L1 2016	20	Paid	393	5	34	Beginner Level	0.78	5	9/15/2015	business	7860
610890	TRADING PSYCHOLOGY: Trading Mindset Mastery	120	Paid	975	23	23	Beginner Level	0.88	1	9/30/2015	business	117000
611308	Complete PHP and MySql Course: From Beginner to Professional	200	paid	6508	137	90	Beginner Level	0.87	6.5	10/5/2015	web_development	1301600
611370	"Quote Images for Pinterest, Facebook, & Instagram"	0	free	12103	576	18	All Levels	0.75	1	9/24/2015	graphics_design	0
611420	Statistics - Measures of Dispersion for CA / CS / CFA exams	20	Paid	5108	9	13	All Levels	0.72	1	9/14/2015	business	102160
611518	Learn ASP NET MVC 5 step by step	20	paid	1428	91	32	All Levels	0.9	3	10/6/2015	web_development	28560
611688	PSD to Bootstrap 3 for Beginners using HTML & CSS	20	paid	976	93	46	Beginner Level	0.89	2.5	11/3/2015	web_development	19520
611804	Primeros Pasos con Photoshop CC	0	free	6429	654	31	All Levels	0.71	2.5	9/23/2015	graphics_design	0
612528	Corporate Finance and Alternative Investment for CFA L1	20	Paid	103	3	27	Beginner Level	0.88	4.5	9/17/2015	business	2060
613422	Business Economics - Basics (College Level)	50	Paid	3425	10	50	All Levels	0.96	4	9/16/2015	business	171250
613944	How to trade options	45	Paid	12	1	9	Beginner Level	0.62	0.72	9/20/2015	business	540
614472	The Advanced Forex Course for Smart Traders	0	Free	8236	144	25	All Levels	0.81	5	10/9/2015	business	0
614510	Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams	20	Paid	2239	4	7	All Levels	0.95	1	9/20/2015	business	44780
614668	8 Steps To Achieve Financial Freedom And Escape Debt	40	Paid	5	0	48	All Levels	0.97	5.5	11/13/2015	business	200
615084	Laravel(5.2) PHP Framework Jump Start for beginners	20	paid	3898	95	32	Intermediate Level	0.22	3	12/29/2015	web_development	77960
615106	Ultimate guide to Social Media Web development integration	200	paid	11011	13	36	All Levels	0.94	2.5	9/20/2015	web_development	2202200
615204	Professional Bookkeeping & Accounting 2 - Bank Daybook	35	Paid	91	6	36	Beginner Level	0.96	2	11/1/2015	business	3185
615206	Professional Bookkeeping & Accounting 1: Sales & Purchases	35	Paid	551	22	34	Beginner Level	0.57	1.5	9/27/2015	business	19285
615226	"Play Leyenda, Canarios, and Bach on Classical Guitar"	195	paid	185	8	70	Beginner Level	0.76	7.5	11/5/2015	music	36075
615600	Sensitivity & Scenario Analysis for CA / CFA / CPA Exams	20	Paid	2185	3	13	Intermediate Level	0.24	2	9/20/2015	business	43700
615602	Valuation of Goodwill for CA / CFA / CMA Exams	20	Paid	1509	0	9	All Levels	0.77	0.72	9/23/2015	business	30180
615920	In Depth Web Development Made Easy	25	paid	3249	27	60	All Levels	0.92	6.5	10/30/2015	web_development	81225
616564	entiende la contabilidad y consigue un aumento de salario	20	Paid	260	18	17	All Levels	0.78	1.5	9/23/2015	business	5200
616818	JavaScript and jQuery Basics: Start The Journey	25	paid	1316	22	45	Expert Level	0.18	5	9/21/2015	web_development	32900
617158	Unit Testing AngularJS: Build Bugfree Apps That Always Work!	25	paid	2083	213	23	All Levels	0.99	2.5	1/24/2016	web_development	52075
617886	Learn Rails Programming in Less than 2 Hours	35	paid	2470	24	19	All Levels	0.96	2.5	9/23/2015	web_development	86450
617976	Curso Completo del Mercado FOREX	200	Paid	359	86	50	All Levels	0.01	5.5	11/18/2015	business	71800
618334	Instant Harmonica - play jazzy Autumn Leaves now (part one)	20	paid	25	1	10	Beginner Level	0.15	0.65	10/19/2015	music	500
618370	Instant Harmonica - play jazzy Autumn Leaves now (part two)	20	paid	19	1	9	All Levels	0.32	0.53	10/19/2015	music	380
618396	Instant Harmonica - play the Drunken Sailor sea shanty now!	20	paid	27	3	9	All Levels	0.15	0.62	10/18/2015	music	540
618586	"Flute Solos: Learn how to Perform Three Fun, Unique Pieces"	50	paid	156	4	62	All Levels	0.26	3	9/22/2015	music	7800
619296	CFA: Fast Track your career in Finance	20	Paid	1393	27	21	All Levels	0.52	2	9/29/2015	business	27860
619716	Easy Market Profits: 3 Step Stock Investing Strategy	20	Paid	486	3	14	All Levels	0.26	3	9/23/2015	business	9720
619786	Profit During Crashing Markets: A Step-by-Step Guide	195	Paid	57	11	18	Intermediate Level	0.88	1	5/16/2016	business	11115
619792	Start Now: A Rescue Plan for Retirement Late Savers	150	Paid	11	1	15	Beginner Level	0.88	0.65	11/19/2016	business	1650
619856	French Horn Solos: Learn how to Perform Three Fun Pieces!	50	paid	88	1	48	Intermediate Level	0.15	3	9/24/2015	music	4400
620372	Piano for Kids: Developing Your Child's Creative Abilities	65	paid	42	2	37	All Levels	0.96	4	10/24/2015	music	2730
621014	System of Asset Management for Professionals (SAMP)	50	Paid	8	1	8	Beginner Level	0.88	1	9/25/2015	business	400
621022	Projects in MongoDB - Learn MongoDB Building Projects	50	paid	4628	247	93	Intermediate Level	0.2	12	9/28/2015	web_development	231400
622122	Make your own great designs in PowerPoint: Quick & Easy	20	paid	19	6	10	All Levels	0.38	1	9/30/2015	graphics_design	380
622284	How do I Create a Stylized Graphics from Images in Photoshop	50	paid	17	1	12	Beginner Level	0.38	1	9/28/2015	graphics_design	850
624016	TRADING FOR A LIVING: Trading Full-Time Transition Guide	195	Paid	483	10	40	Intermediate Level	0.99	3.5	11/6/2015	business	94185
624118	Music Fundamentals: Learn Beatmaking with Pen Tapping	200	paid	537	2	22	All Levels	0.07	2	11/13/2015	music	107400
624356	How to make Better Compositions: Take your art to new height	30	paid	11	3	8	All Levels	0.94	0.53	8/4/2016	graphics_design	330
624578	Javascript for beginners	75	paid	2071	57	14	All Levels	0.99	1.5	10/1/2015	web_development	155325
624662	Guitar: The Next Level	55	paid	117	12	10	All Levels	0.57	1	10/2/2015	music	6435
62497	How to Draw Cute Cartoon Characters	55	paid	4080	522	26	Beginner Level	0.96	2	10/1/2013	graphics_design	224400
625204	The Web Developer Bootcamp	200	paid	121584	27445	342	Beginner Level	0.89	43	11/2/2015	web_development	24316800
625568	Charting for Beginners 101: Technical Analysis Demystified	45	Paid	2230	102	10	All Levels	0.4	1.5	10/9/2015	business	100350
625670	Technical Charting	20	Paid	4	1	6	All Levels	0.97	1	11/2/2015	business	80
625920	Make tech circles in Photoshop in 30 minutes!	50	paid	1056	15	8	All Levels	0.1	0.57	10/9/2015	graphics_design	52800
625974	Total beginner to intermediate guitar - Learn to play by ear	45	paid	80	4	112	Intermediate Level	0.03	3	10/16/2015	music	3600
62721	Anatomy for Figure Drawing: Mastering the Human Figure	95	paid	15500	754	65	Beginner Level	0.41	68.5	10/16/2013	graphics_design	1472500
627332	Mutual Funds for Investors in Retirement Accounts	20	Paid	0	0	0	All Levels	0.95	0	12/17/2015	business	0
627540	Options Trading - How to Win with Weekly Options	115	Paid	7489	1190	25	Beginner Level	0.15	1	10/22/2015	business	861235
627706	Awaken the Accountant in You | Master the Accounting Basics	35	Paid	1135	10	16	Beginner Level	0.98	1.5	11/24/2015	business	39725
627772	Interpreting financial statements	0	Free	2119	111	54	Beginner Level	0.11	2	10/28/2015	business	0
627782	Learn Illustrator By Recreating Top 3 Logos - Beginner Guide	0	free	8786	245	11	All Levels	0.88	1	10/4/2015	graphics_design	0
628222	How to Make an Online Portfolio Website from Scratch	0	free	14026	232	25	All Levels	0.66	1	10/2/2015	web_development	0
628356	Learn Web Animation the Easy Way: An Intro to SVG and GSAP	50	paid	203	33	15	Beginner Level	0.34	3	10/2/2015	web_development	10150
628430	JavaScript project Learn to create a memory Game and more	95	paid	6000	21	25	All Levels	0.2	1.5	10/2/2015	web_development	570000
628440	Inkscape For Beginners 2016/2017	40	paid	1029	52	26	Beginner Level	0.93	4	9/26/2016	graphics_design	41160
628606	Piano Lessons for Beginners: Play the Piano AND Read Music!	70	paid	61	9	30	Intermediate Level	0.11	4	2/12/2016	music	4270
628786	Adobe Illustrator Advanced Vector Artwork	90	paid	1538	117	74	All Levels	0.78	7.5	2/6/2017	graphics_design	138420
628798	"Learn Piano with Beyer, 15 Minutes Challenge"	65	paid	418	2	30	Beginner Level	0.07	3	7/21/2016	music	27170
628876	Practical Web Development: Make Websites Quickly And Easily	20	paid	2389	7	20	All Levels	0.96	2	11/29/2015	web_development	47780
628944	Situational Trading: Proven Option Strategy for any Scenario	200	Paid	1048	11	16	All Levels	0.97	1.5	11/6/2015	business	209600
629044	Inspirational Web Development - A Beginner Approach -	20	paid	5328	47	28	Beginner Level	0.78	3.5	1/24/2016	web_development	106560
629060	Trading Trends in ANY Market	30	Paid	632	49	22	Beginner Level	0.55	2	10/4/2015	business	18960
629082	Discover HTML Essential guide to HTML how to create webpages	85	paid	8711	44	22	All Levels	0.04	1.5	10/17/2015	web_development	740435
629088	Code your first Website using HTML & CSS: Project Learning	20	paid	9554	368	16	Intermediate Level	0.8	1.5	10/28/2015	web_development	191080
629142	The Ultimate Web Developer How To Guide	200	paid	24861	423	281	Beginner Level	0.85	22.5	11/26/2015	web_development	4972200
629704	Quick Piano Lessons - Tutorials for Drake's Greatest Hits	35	paid	19	1	4	Beginner Level	0.66	0.55	10/4/2015	music	665
630734	How To Play The Cajon: For Beginners	30	paid	144	15	25	All Levels	0.38	1.5	12/18/2015	music	4320
631128	Complete Python Web Course: Build 8 Python Web Apps	110	paid	7489	941	173	All Levels	0.42	16	11/8/2015	web_development	823790
631148	Create Beautiful Compelling Social Media Banners With Canva	50	paid	1098	3	34	All Levels	0.16	1.5	10/14/2015	graphics_design	54900
631276	High-Frequency Trading #2: Market Structure & Instruments	50	Paid	1732	11	12	All Levels	0.28	0.68	11/19/2015	business	86600
631416	Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas	80	paid	1474	10	102	Beginner Level	0.43	2	10/20/2015	music	117920
631472	DesktopServer : Install WordPress Locally - Work Anywhere!	65	paid	1640	22	29	Beginner Level	0.95	2	11/1/2015	web_development	106600
631754	Zend Framework 2: Learn the PHP framework ZF2 from scratch	40	paid	723	130	37	All Levels	0.76	6.5	11/11/2015	web_development	28920
632136	Drawing in PowerPoint: Block diagram + Experiments + Cartoon	155	paid	2911	29	37	All Levels	0.96	2	11/11/2015	graphics_design	451205
632234	Guitar Chords and Basic Strumming	20	paid	3	0	35	Beginner Level	0.22	2.5	12/17/2015	music	60
632488	Spice up your playing with some easy Flamenco techniques!	40	paid	120	11	47	All Levels	0.31	0.73	11/6/2015	music	4800
632702	Adobe Suite : Unleash your creativity & benefit from it !	200	paid	1005	4	46	All Levels	0.11	9.5	11/9/2015	graphics_design	201000
633606	The Ultimate jQuery Course	20	paid	1098	15	54	Beginner Level	0.96	2.5	11/13/2015	web_development	21960
634480	Typographic Poster Design - From Sketch to Vector	45	paid	36	5	20	All Levels	0.79	1.5	10/8/2015	graphics_design	1620
634754	HTML Made Simple For Beginners: Create a One Page Website	65	paid	3380	50	16	Beginner Level	0.15	2	10/14/2015	web_development	219700
635248	Learn and Build using Polymer	40	paid	513	169	48	Expert Level	0.78	3.5	12/30/2015	web_development	20520
635570	A Guide to Analog Synths: For the modern EDM enthusiast.	20	paid	29	4	37	Beginner Level	0.11	3.5	4/20/2016	music	580
635716	Typography: Learn the Foundation and Designs	135	paid	220	13	33	All Levels	0.98	2.5	11/11/2015	graphics_design	29700
63612	1 Hour JavaScript	200	paid	22999	602	18	All Levels	0.24	1	7/4/2013	web_development	4599800
636418	Learn Ruby on Rails for Absolute Beginners	195	paid	2875	20	36	Beginner Level	0.8	4.5	10/14/2015	web_development	560625
636548	Kindle eBook Cover Design and Book Illustration Guide	120	paid	715	16	20	All Levels	0.94	1	11/6/2015	graphics_design	85800
636842	FingerstyleGuitar by Jacques Stotzem - Basic Level	30	paid	119	12	16	Beginner Level	0.83	1.5	10/12/2015	music	3570
636846	Instant Harmonica - play the old Popeye Spinach song now !	20	paid	22	0	10	Beginner Level	0.15	0.6	10/19/2015	music	440
636858	Instant Harmonica - play the gorgeous Skye Boat Song now!	20	paid	122	9	11	Beginner Level	0.15	0.63	10/18/2015	music	2440
637066	Learn Digital Drawing in Photoshop	20	paid	1080	15	13	Beginner Level	0.76	2	10/12/2015	graphics_design	21600
63712	create 9 professional logo design full version	35	paid	91	3	34	All Levels	0.98	2	7/23/2013	graphics_design	3185
637176	Build Financial Models & Value Companies The Easy Way	20	Paid	1609	137	18	Intermediate Level	0.11	1	10/13/2015	business	32180
637402	Drawing in Perspective	25	paid	426	63	28	Intermediate Level	0.18	3	5/27/2016	graphics_design	10650
637430	Learn the basics of preparing accounting statements	20	Paid	1951	30	20	Beginner Level	0.66	0.55	10/13/2015	business	39020
637452	Complete Guide to Business Loans	30	Paid	35	4	35	All Levels	0.97	1.5	12/4/2015	business	1050
637840	Learn Knockout JS Framework from GroundUp	40	paid	633	104	31	All Levels	0.78	5	10/15/2015	web_development	25320
637842	Playing Piano : Reading and Playing Classical Tunes Vol.I	50	paid	1732	6	34	Beginner Level	0.88	2	10/16/2015	music	86600
637922	Venture Capital. What is it and Why it Matters to You!	50	Paid	1566	48	25	Beginner Level	0.28	2.5	10/14/2015	business	78300
637974	Master ExpressJS to Build Web Apps with NodeJS&JavaScript	50	paid	2643	56	24	All Levels	0.61	3.5	1/7/2016	web_development	132150
638040	Adobe Photoshop Essentials: Master Adobe Photoshop CS6	100	paid	1373	5	63	All Levels	0.95	2.5	11/18/2015	graphics_design	137300
638100	Fingerstyle Guitar by Jacques Stotzem - Advanced Level	30	paid	77	4	14	All Levels	0.11	2	10/13/2015	music	2310
638204	Playing Piano By Ear: Complete Guide for Aspiring Musicians	150	paid	346	26	59	All Levels	0.18	4.5	11/20/2015	music	51900
638966	188% Profit in 1Year - Forex ALGO Robot Trading no indicator	120	Paid	357	71	20	Beginner Level	0.88	2	5/3/2016	business	42840
638980	Option Trading: How to Adjust Delta-Neutral Strangles!	145	Paid	1398	15	26	Intermediate Level	0.93	1.5	10/19/2015	business	202710
639654	How to Make a Single Page Website for Freelancers & Agencies	0	free	17463	283	30	All Levels	0.18	1.5	10/15/2015	web_development	0
639848	PHP Graphic Techniques: CAPTCHA/ Create a verification code	20	paid	8320	73	11	All Levels	0.3	0.72	10/14/2015	web_development	166400
640062	Accounting Made Easy: A Quick Guide to Financial Accounting	95	Paid	274	41	18	All Levels	0.78	1.5	10/26/2015	business	26030
640100	Accounting & Financial Statement Analysis: Complete Training	150	Paid	10042	594	43	Beginner Level	0.81	3	10/22/2015	business	1506300
640426	Make Tech circles in Adobe Photoshop and Illustrator	200	paid	1150	10	13	Beginner Level	0.97	1	10/14/2015	graphics_design	230000
640428	Make tech circles in Adobe Illustrator in 30 minutes	200	paid	821	15	5	All Levels	0.91	0.53	10/14/2015	graphics_design	164200
640496	Teaching Music : Start teaching an instrument successfully.	30	paid	1337	5	18	All Levels	0.55	1.5	10/16/2015	music	40110
64078	iPhone icons in iOS7 - learn flat design	20	paid	165	4	41	All Levels	0.98	3	8/21/2013	graphics_design	3300
641236	Basic JavaScript: Build 4 Basic JavaScript Projects	40	paid	670	33	37	Beginner Level	0.11	4.5	2/4/2016	web_development	26800
64173	Trading: How Transformative Learning Drives Expertise	30	Paid	69	2	16	Beginner Level	0.74	1	7/15/2013	business	2070
641732	Css For Beginners	85	paid	1156	13	28	All Levels	0.18	2.5	10/21/2015	web_development	98260
641868	The Docker for DevOps course: From development to production	25	paid	8234	1111	110	All Levels	0.78	7.5	11/13/2015	web_development	205850
642060	Tradeonomics - Four Steps to Mastering Economic Indicators	20	Paid	1189	13	41	All Levels	0.98	4	4/1/2016	business	23780
642410	The Complete Bootstrap Masterclass Course - Build 4 Projects	195	paid	24978	540	67	All Levels	0.89	7	10/27/2015	web_development	4870710
642656	How to Create Kindle & Ebook Covers with Canva	30	paid	1279	3	33	All Levels	0.97	1.5	10/21/2015	graphics_design	38370
642696	Build a Website in 30 Minutes	95	paid	5065	40	12	All Levels	0.99	0.53	11/13/2015	web_development	481175
642940	Build A YouTube Downloader With C# And GitHub	20	paid	385	39	32	Intermediate Level	0.3	2.5	11/10/2015	web_development	7700
643970	Instant Harmonica - Christmas. Play Jingle Bells Part 1 now	20	paid	823	11	10	All Levels	0.07	0.7	12/11/2015	music	16460
64422	1 Hour HTML	200	paid	16212	514	20	Beginner Level	0.34	1	7/9/2013	web_development	3242400
644654	Learn Basics of South Indian Carnatic Flute - Level 2	180	paid	152	21	91	All Levels	0.02	4.5	3/3/2016	music	27360
